,content,score,Year,Month,Day,sentiment
5924,"Erikkes dan eppsi loginnya susah. Takut nanti terlanjur online malah progressnya lebih lama dari datang langsung. Berat hati saya katakan, Indonesia blm ada website pelayanan masyarakat yg bner bner serius. Kecuali perbankan.",2,2022,10,10,-1
1114,"Aplikasi ini Sangat rekomendasi bgt buat orang yg gk bisa pergi ke samsat terutama ya, entah sibuk kerja / yg lg gk mau antri bisa bgt pake aplikasi ini, tp jg harus sabar dan jeli , dan jagan lupa untuk upload foto di edit dulu jadi 480x640 biar berhasil .",5,2022,10,10,1
4636,Tidak bisa masuk di web e - Rikkes ( tes kesehatan ) padahal sudah daftar. Mohon secepatnya penanganannya untuk diperbaiki.,1,2022,10,10,-1
950,"background foto sudah biru masih ditolak juga dengan alasan background foto tidak sesuai. kalau warna birunya beda sedikit tinggal disesuaikan saja pake software. kan banyak software yg bisa ngrubah background secara instan. udah ikut tes dan bayar malah ditolak dengan alasan yang sepele. rugi duit rugi waktu, bikin kesel aja nih software. kalo ada bintang minus tak kasih minus",1,2022,10,10,-1
3408,Lebih murah dan lebih praktis menghemat waktu.. wlopun pas upload dokumen nya sering coba lagi..,5,2022,10,10,1
5216,Pengajuan sim dibatalkan karena jarak lokasi SATPAS jauh dari rumah sedangkan saya merantau dikota SATPAS tersebut dan pengembalian biayanya hanya 83% dari biaya yang dikeluarkan itupun juga menunggu 30 hari kerja,1,2022,10,10,-1
3407,Sudah sempurna. Tp kemarin jadinya lama karena blanko di SATPAS tujuan habis. Kedepannya untuk blanko bisa disesuaikan dengan jumlah pemohon SIM.,5,2022,10,10,1
9723,Saya coba mendaftar sim baru dan ketika di klik muncul keterangan layanan belum tersedia,1,2022,10,10,-1
9902,Saran pembayaran dibuat ketika data sudah dari pihak samsat agar tidak ada potongan ketika gagal/ditolak datanya.,3,2022,10,10,0
4301,Banyak layanan yg belum tersedia. Seperti pembuatan sim baru untuk daerah kalteng. Sedangkan disini bikin baru di kantor malah harganya mahal.,1,2022,10,10,-1
4667,"Verifikasi E-KTP susah, setiap ambil gambar gagal terus. Tolong diperbaiki lagi Pak, jangan dipaksakan aplikasinya",1,2022,10,10,-1
4420,Mohon di tinggakatkan aplikasinya untuk online jenis lain seperti stnk dll untuk sim sudah ok.. Tinggaldalam proses pengiriman sim ke rumah yg masih terkendala..,3,2022,10,11,0
5066,"untuk pelayanannya lumayan bagus, prosesnya juga lumayan cepat dan terpercaya, untuk fitur yang lain semoga cepat terealisasi, terima kasih..!",4,2022,10,11,1
3984,Dari Proses Registrasi sampai pengiriman di tempat tujuan lumayan lama (hampir 3 minggu). Mungkin pelayanannya bisa lebih di percepat. Over All Oke lah...👌👍,5,2022,10,11,-1
7076,"Bagus ada palikasinya bisa memudahkan semua urusan,,,tp ini aplikasi bukan memudahkan urusan yg ada menyusahkan,,,aplod pto aja susah malah keluar langsung dari aplikasi ampunnn ah",1,2022,10,11,-1
4138,"Aplikasi sangat bermanfaat dan membantu dalam perpanjangan SIM, pembuatan cepat 15 - 20 menit setelah unggah data langsung di setujui, SIM langsung di kirim hari itu juga dan tiba di rumah kurang dari 24 jam setelah pembuatan, semoga fitur pembuatan SIM online nya dapat segera di aktifkan 😀",5,2022,10,11,1
3067,"Maasyaallah. alhamdulillah, sangat senang sekali perpanjang SIM bisa dilakukan secara online. Sim berhasil mendarat di rumah saya. Semoga kedepan makin bagus sistemnya. Test psikologinya menantang banget. ampuun! Walau akhirnya lolos. Hanya satu problem yang saya jumpai, yaitu sewaktu konfirmasi data. Namun tersolusikan, saat konfirm jam 23.45 (tengah malam) kayaknya servernya sibuk. Wow amazing. Sangat membantu, terimakasih :)",5,2022,10,11,1
8587,"Gimana nih apl gak bisa daftar, baru tahap pengembangan. Sangat buruk, apl warna putih, booting",1,2022,10,11,-1
2789,"Untuk login sih aman aman aja,cuma saya mau pengajuan bikin sim baru ,ko error ya dalam pengembangan ,saya mau pengaduan juga error ,tapi layanan lain semisalnya perpanjang sim normal normal aja",2,2022,10,11,-1
3891,"trus gunanya apa klo semua fitur banyak gak bisa di pakai... yang klo mau buat aplikasi jangan setengah2, rilis april 2021 cman bisa makek perpanjang doang.. yg laen buat apaan setahun gak bisa di fungsikan kebiasaan pemerintah kerja setengah jangan di jadikan kebiasaan atau adat..",2,2022,10,11,-1
7108,"Kelancaran jaringan agar diperbaiki, contoh terutama saat memilih lokasi satpam, sering loading terus",3,2022,10,11,-1
4293,"Progres nya lama banget, udah 4hari bayar tapi proses masih di 40%, pilih lokasi satpas aja gabisa, masa berakhir SIM udah mau mepet, solusi nya gimana? Tulisan nya layanan belum tersedia terus, aplikasi nya gimana ini? Lebih mudah manual aja datang ke POLRES terdekat, online malah bikin ribet, di suruh pengaduan tapi saya klik pilih pengaduan tapi keterangan layanan pengaduan belum tersedia, solusi nya?",1,2022,10,12,-1
4787,"Sim 2 hari lagi mati, status sdh diterbitkan dan dikemas, padahal udah tkut kelewat tglnya karena saya mengajukannya ditanggal 6-10-22 mudah2an tdk ada kendala. Nanti bintang saya tambahin klo udah datang simnya",4,2022,10,12,-1
5214,Seminggu baru jadi lumayan lama baik di proses dan pengiriman tp trmksh SIM sdh sampai dgn baik. Bisa ditingkatkan lg spy lebih cepat.,4,2022,10,12,0
2901,Foto ditolak mulu sudah selfi katanya hasilnya buram dikasih foto studio agr jelas g mau. Truss foto model gimana ? Saya sudah nyoba satpas jawatimur semua pd nolak dng alasn2 kurang gini kurang itu. . .kasih contoh yg jelas untk fto2 datanya. Trimakasih,1,2022,10,12,-1
6000,Masa pembayaran harus bni. Mau bayar malam nya. Batas waktu anda sudah berakhir. Bingung pakai online ini. Pembayaran gak bisa pakai bank lain.,1,2022,10,12,-1
6065,"Saya dari sumatera barat, buat pelayanan sangat tidak memuaskan dan prosedur nya sangat buruk sekali, untuk pencekan kesehatan terpisah dari polresta tersebut dan alamat tidak valid.",1,2022,10,12,-1
6506,hasil ujian pisikotes sim online dari aplikasi ePPsi-sim apa tidak bisa di gunakan saat mengurus sim off line? hasil ujian saya tidak bisa digunakan saat pengurusan perpanjangan sim di polresta padang. kata nya hanya untuk pengurusan online. gimana ini pak.,1,2022,10,12,0
4846,"Alkhmdulilah,berkat adanya aplikasi ini,sangat membantu sekali,dan tak hrs mengantri,karna saya sudah dpt bukti SIM saya jadi,terimaksih bnyak,dan semoga kdepanya fitur""di tambah lagi",5,2022,10,12,1
4557,"Perpanjangan sim mudah, yang jelas semua syarat dokumen/foto harus sejelas mungkin gambarnya, kalau tidak bisa ditolak..",5,2022,10,12,1
9350,"Aplikasi ga jelas, klo blm siap dgn digital ga usa dulu di paksa, sayang aja punya negara maju berkembang gini msh ada aja sistem yg dobol, lolllll",1,2022,10,12,-1
6037,"Sangat membantu ketika sibuk bekerja atau susah cuti dan mengantri, lewat digital lebih simple dan tinggal menunggu sim datang ke rumah, saya hanya 6 hari",5,2022,10,12,1
1538,"Dengan adanya aplikasi Digital Korlantas, sekarang ngurus perpanjang sim jadi lebih mudah dengan hp android ketak-ketik trus nunggu proses, tinggal duduk manis dirumah. Terimakasih.",5,2022,10,12,1
8558,"Mohon diperbaharui sistem online kadang tidak bisa masuk. Untuk biodata kalau bisa otomatis sama NIK KTP. Di SIM saya ada dua alamat. Jalan rumah, kelurahan, kecamatan pakek alamat lama. Kota pakek alamat yang baru.🙏",5,2022,10,12,1
3040,"paayaaah luama sekali, proses jadinya sim, entah sim saya hilang dibuang oleh kurir pos atau bagaimana,, sudah sebulan tidak jelas urusannya,, terlanjur sim sudah mati,, ngurus perpanjangan di satpas sim keliling harga 3 kali lipat,, bisa langsung jadi sih. emang gak jelas,, urusan sim menjadi bisnis.",1,2022,10,12,-1
8567,"mantul ikuti instruksi tinggal tunggu di rumah sim datang mungkin hanya cek kesehatan saja yg harus datang ke klinik polres, hal itu wajar dan pelayanan klinik cepat juga selama tidak ada kondisi penyakit khusus",5,2022,10,13,1
9439,"Alhamdulillah proses berjalan cukup lancar, meskipun gagal berkali kali gara-gara sinyal (sinyal harus super kuat) Saran aja, supaya masyarakat diberitahu bahwa proses pembuatan SIM menahan waktu 7-10 hari supaya mereka tenang",5,2022,10,13,1
4348,Aplikasi yang berguna. Bermanfaat banget buat emak-emak yang rempong kalo harus ke Polres. Sekarang sudah bisa perpanjangan SIM dari rumah aja. Yeayyy! Terima kasih banyaaaak. :),5,2022,10,13,1
8929,"Mantap 2 hari jadi dan sampai dirumah, Note; Tingkat kan lagi sistemnya, agar orang mudah paham",5,2022,10,13,1
813,"bayar tgl 5 okt, status berubah dicetak tgl 11 okt. prosesnya terlalu lama. Dan tolong perbanyak pilihan metode pembayaran. Cm bs pake VA BNI. Sy coba bayar pake bank lain, gagal terus. Pdhl di 2 bank yg berbeda. Akhirnya jd numpang bayar lewat rekening org lain. Sisanya sudah oke. Sangat membantu krn jd tidak perlu antri ke samsat",5,2022,10,13,0
4855,Terimakasih aplikasi sinar .. mudah digunakan dan prosesnya cepat .. sekali diajukan langsung di ACC dan cepat selesai .,5,2022,10,13,1
325,"Sempat susah upload foto dokumen berkali kali. Akhirnya coba diluar jam kerja, alhamdulillah proses upload cepat. SIM sudah diterima dengan baik. Sedikit saran, agar ada opsi pilihan 2 sim, ketika perpanjang untuk 2 sim bersamaan supaya proses upload tidak perlu 2 kali. Secara kesuluruhan aplikasi bagus, sangat memudahkan untuk proses perpanjangan. Mantap 👍",5,2022,10,13,1
6036,"Masih kurang bagus, harusnya online itu lebih cepat dari manual,, tapi ini kebalikannya malah manual yang cepat,,",2,2022,10,13,-1
3274,"bagussssss bgttt bisa mempermudah layanan perpanjang sim secara online, gaperlu nunggu lama dan repot antri di luar, semoga kedepannya sudah tersedia layanan lainnya. good job👍",4,2022,10,14,1
7656,"cepat prosesnya, kualitas print nya saja yg perlu diperbaiki, kaya ada garis2nya",4,2022,10,14,1
8576,Aplikasi yang sangat mengecewakan.. belum siap menuju digitalisasi.. sesuatu yang sangat dipaksakan,1,2022,10,14,-1
4447,Aplikasi ancur. Mau perpanjang SIM waktu cek kesehatan ga bisa. Gagal terus. Jauh dari kata cukup. Sangat Buruk Benerin dulu tuh bug nya.,1,2022,10,14,-1
1667,"Saya pengajuan stak di 60%, sejak tanggal 3 oktober 2022 sampai sekarang, apakah stpaa tulungagung juga penuh permohonan. Sudah dapat notif nomor SIM, dan SIM sementara. Tapi Sim fisik belum diterima. Dan akhirnya SIM fisik sudah saya terima, tapi belum bisa menambahkan data sim di apikasi korlantas, setiap disimpan data jawabanya digitalisasi belum bisa dilakukan hubungi satpas terdekat.",5,2022,10,14,-1
3525,"Mantap perpanjang sim secara online bisa menghemat waktu, saran untuk rekening pembayaran ditambah gak hanya dari BNI saja tapi juga seperti bank BCA BSI dll",5,2022,10,15,1
6019,"Mohon solusinya, saya sudah ikut tes onlien, isih data, tapi saat konfirmasi data tiba2 app eror, mohon solusinya",1,2022,10,15,-1
6565,"Dua kali proses, 2 kali juga dibatalin, pengembalian dana 2 kali juga dipotong trus, alasan foto tidak boleh diedit, dari kenapa gak bilang klo background gak boleh diedit, mau perpanjang bayar aja dipersulit",1,2022,10,15,-1
995,"Bagus aplikasinya, saya perpanjang sim, dari awal sampai akhir pakai aplikasi ini lancar, kurang dari seminggu sudah bisa diambil, cuman satpas yg tersedia nya masih kurang, jadi saya harus ambil kesana langsung dengan jarak yg lumayan jauh, td nya mau pake pos, tapi loading terus dan lama",5,2022,10,15,1
3713,"SATPAS BENGKULU CAMKOHA,PELAYANAN CEPAT,RESPON CEPAT,PENGIRIMAN CEPAT,upload data jam 8 pagi terus jam 2 sudah siap langsung dikirim,,, ayo ke buat sim online disatpas BENGKULU cepat jadinya,,,pertahankan teruss...",5,2022,10,15,1
5543,Menurut saya sejauh ini untuk layanan perpanjangan SIM sudah bagus tetapi semoga dapat ditingkatkan lagi layanan lainnya terutama nomor call center yang bisa dihubungi.,5,2022,10,15,1
8436,Aplikasi ini sangat membantu sekali . . Tanpa antri dan lebih praktis. . Semoga kedepannya bisa lebih baik lagi. Terima kasih,5,2022,10,15,1
7611,Digitalisasi SIM gagal mulu 'Tolong hubungi satpas terdekat' Tolong di fix bug nya🙏 Serta fitur-fitur yang lain tolong dikembangkan,3,2022,10,15,-1
289,"Pengajuan perpanjangan SIM sudah sampai rampung dan disetujui. Esok harinya dapat notif pembatalan dgn alasan foto belum diedit. Mngkn kedpn kalau semua syarat sudah lengkap dan ada yang perlu diperbaiki difoto diri saja, ada baiknya tidak perlu ada pembatalan. Jadi ada opsi susulan utk upload kembali foto yg sdh diperbaiki. Selain harus mengulang dari awal, refund pembatalan jg kena potongan. Aplk.ini mmg masih perlu perbaikan. Semoga kedepan lebih baik.",3,2022,10,15,-1
626,"Untuk perpanjang hanya perlu waktu 3 hari...SIM baru telah sampai di rumah... Mantul...terima kasih banyak. Bagi teman2 yg ingin atau sedang melakukan perpanjangan silahkan persiapkan datanya terlebih dahulu dgn sebaik2nya...apabila menemui kendala utk solusinya anda bisa hapus chace, atau jika menggunakan jaringan speedy silahkan restart terlebih dahulu jika masih tidak bisa silahkan ganti/pindah jaringan, dan terakhih terkadang hp kita tidak support jadi silahkan gunakan hp lainnya...SABAAR.",5,2022,10,16,1
3070,"Saya sudah lulus test kesehatan dan tes psikologi online. Tetapi ketika mau melanjutkan prses perpanjangan sim online, pada aplikasi berhenti di pengisian POLDa dan SATPAS. Solusinya bagaimana. Terima kasih",4,2022,10,16,0
3820,Aplikasi nya jelek...sudah pembayaran..Proses nya lama...sdh sebulan lebih belum ada kabar...pas ada pemeriksaan yang di salahkan siapa ya ?,1,2022,10,17,-1
987,"Tingkatkan pelayanan yang lain,seperti perpanjang stnk dan buat sim baru bisa dengan online.. untuk mempermudah pengurusan dan menghindari calo.. Kalo bisa dipermudah buat apa dipersulit",4,2022,10,17,0
9880,"Nggak bisa dipakai aplikasinya maubuat dim baru dari bulan lalu cuman ""maaf sendang ada pengembangan"", sampaikan pengembangannya",1,2022,10,17,-1
5060,sebenernya bagus terobosan yg sangat membantu. cm tidak ada kejelasan waktu berapa lama sim jadi. proses perpanjang di terima atau di tolak. harusnya cpt ada verivikasi.,3,2022,10,17,1
5878,Proses lebih cepat bila memilih sapras yg d daerah tidak terlalu padat. Btw mantap untuk aplikasi nya hemat waktu dan dana. Terimakasih 🙏,5,2022,10,17,1
3571,"Aplikasinya sangat jelek, susah untuk melakukan verifikasi e-ktp padahal sudah mengikuti arahan dan mengulanginya terus menerusss, tolong lhh kloo bikinn aplikasi tuhh jgn sekedar buat formalitas tetapi agar banyak masyarakat yg terbantu dan dapat di mudahkan atas aplikasi inii, wajib upgride nihh kloo mau baguss citranya di mata masyarakat",1,2022,10,18,-1
3138,"Foto sesuai syarat...back warna biru tanpa edit tp masih ditolak,nunggu pengembalian 30 hr krj itupun masih kena potong biaya layanan 😅😅😅 Aplikasi gak mempermudah malah mempersulit.. Mending pake jasa calo malah gak ribet boss...😁😁😁",1,2022,10,18,-1
6870,Diperluas lagi satpasnya dan juga update antrian di satpas ditampilkan biar bisa tau mana satpas yg banyak antrean / tidak.. Dipersingkat lagi untuk rikkes dan eppsi dalan 1 apk,5,2022,10,18,1
137,"Saat penambahan dokumen (berupa sim), digitalisasi SIM selalu gagal, padahal nomor sim sudah sesuai fisik, pakai cara NFC juga gagal, begitu juga cara pemindainya yg sangat lama dan tak kunjung usai mencari nomor identitas, tolong diperbaiki.",1,2022,10,18,-1
3191,"Lama tidak bisa memproses dengan efisien masa kode pos tidak sesuai padahal sudah input manual, harus pilih option yang ada sementara option yang ada tidak sesuai kode posnya",4,2022,10,18,-1
2919,"Memang lebih praktis dan murah apabila perpanjang lewat aplikasi ini, jujur ditempat saya untuk biaya tes kesehatan dan psikotes di lokasi langsung bisa harganya 2-3 lipat . Tp pertanyaannya apakah perpanjangan lewat aplikasi ini lebih banyak berhasilnya atau tidak mengingat apabila gagal uang kita tetap terpotong untuk alasan administrasi, dan apakah klo lewat aplikasi gagal untuk hasil kesehatan dan psikotes yg lewat aplikasi bisa digunakan/dicetak untuk syarat perpanjangan dilokasi langsung",2,2022,10,19,1
9031,Ruwet gak masuk SIM di batalkan sudah kena admin psikotest gak bisa di pakai untuk offline terus buat apa ada aplikasi seperti ini PERCUMA,1,2022,10,19,-1
3599,"Waktu memasukkan dokumen SIM A (model lama gak bisa"") Tp waktu memasukkan dokumen sim C (model baru) lgsg bisa. Begitu memasukkan sim A,,tdk bisa lagi 🥴",3,2022,10,19,-1
8722,"Sangat membantu, tambah bagus jika untuk kedepan tes kesehatan bisa melalui faskes terdekat.",5,2022,10,19,1
7065,"Mantap, ini baru sistem digital. Tak ada pungl!. Lol. Bravo, semoga pelayanan pembuatan SIM Baru juga digital",5,2022,10,19,1
5808,"Allhamdulillah sudah sampai dan proses nya lumayan cepat ,kurang dari 10 hari setelah regist sudah sampai Kerumah Dan mungkin sedikit masukannya fitur live chat nya cepat di adakan , mantaps",5,2022,10,19,1
9921,"Data sudah sesuai masih di tolak jika satpas eror jangan menyalahkan data pengirim, setalah kita pindah satpas baru bisa cetak..",3,2022,10,19,-1
9122,Verifikasi email kok susah banget padahal sudah minta dikirim ulang link ke email sampai 5 kali Ini niatnya mau simpel tapi malah ribet lagi...,1,2022,10,20,-1
8699,"Bintang berbicara, alasan sdh diwakili oleh semua pengguna yg merasa sangat kecewa. Katanya mempermudah nyatanya layanan online hanya ilusi belaka.",1,2022,10,20,-1
7618,"Selalu gagal mau milih jenis pengiriman, mau pengaduan juga belum bisa mohon di cek lagi masih banyak bugnya kode eror juga ga dipahami user merepotkan",1,2022,10,20,-1
5919,"Wlopun d awal gagal trus karna jaringan, coba di hari lain lgsg berhasil dan proses 2hr sdh terima SIM nya.. trims digital korlantas, tingkatkan trus layanannya.",5,2022,10,20,0
814,"Sangat rekomendasi sekali,bagi saya yang tidak sempat mengurus ke polres setempat dan sudah paham proses nya mungkin bisa cepat,dan untuk orang awam yang belum paham disarankan harus sangat teliti untuk melengkapi dokumen² yang di perlukan dan isi test² e-rikkes ePPsi agar segala urusan nya dipermudah,karna memang mudah sekali untuk perpanjang sim secara Online seperti sekarang",5,2022,10,20,1
